 serial number,character,ferquency(pre million)
12766,愭,0.00105 
12767,踑,0.00105 
12768,簱,0.00105 
12769,呇,0.00105 
12770,唭,0.00105 
12771,碶,0.00105 
12772,薺,0.00105 
12773,礘,0.00105 
12774,冾,0.00105 
12775,竏,0.00105 
12776,婜,0.00105 
12777,撁,0.00105 
12778,羬,0.00105 
12779,騝,0.00105 
12780,灊,0.00105 
12781,鰬,0.00105 
12782,篏,0.00105 
12783,篬,0.00105 
12784,錆,0.00105 
12785,廧,0.00105 
12786,檣,0.00105 
12787,羥,0.00105 
12788,撽,0.00105 
12789,躈,0.00105 
12790,苆,0.00105 
12791,鳹,0.00105 
12792,鑋,0.00105 
12793,焭,0.00105 
12794,鰍,0.00105 
12795,殏,0.00105 
12796,盚,0.00105 
12797,醔,0.00105 
12798,鮂,0.00105 
12799,搝,0.00105 
12800,筁,0.00105 
12801,嶇,0.00105 
12802,軥,0.00105 
12803,璖,0.00105 
12804,螶,0.00105 
12805,躣,0.00105 
12806,竘,0.00105 
12807,闃,0.00105 
12808,覰,0.00105 
12809,啳,0.00105 
12810,汱,0.00105 
12811,硞,0.00105 
12812,皵,0.00105 
12813,闕,0.00105 
12814,峮,0.00105 
12815,嘫,0.00105 
12816,繎,0.00105 
12817,儴,0.00105 
12818,蕘,0.00105 
12819,嬈,0.00105 
12820,忈,0.00105 
12821,朲,0.00105 
12822,鵀,0.00105 
12823,肕,0.00105 
12824,靭,0.00105 
12825,靱,0.00105 
12826,馹,0.00105 
12827,栄,0.00105 
12828,毧,0.00105 
12829,羢,0.00105 
12830,髶,0.00105 
12831,軵,0.00105 
12832,禸,0.00105 
12833,渘,0.00105 
12834,輮,0.00105 
12835,桇,0.00105 
12836,袽,0.00105 
12837,鄏,0.00105 
12838,蝡,0.00105 
12839,輭,0.00105 
12840,蕋,0.00105 
12841,鋭,0.00105 
12842,捼,0.00105 
12843,钑,0.00105 
12844,鈒,0.00105 
12845,濏,0.00105 
12846,瀒,0.00105 
12847,槮,0.00105 
12848,襂,0.00105 
12849,鬙,0.00105 
12850,挱,0.00105 
12851,翜,0.00105 
12852,彡,0.00105 
12853,蔪,0.00105 
12854,煔,0.00105 
12855,覢,0.00105 
12856,饍,0.00105 
12857,愓,0.00105 
12858,娋,0.00105 
12859,檨,0.00105 
12860,罙,0.00105 
12861,堔,0.00105 
12862,鲹,0.00105 
12863,瀋,0.00105 
12864,鵿,0.00105 
12865,邿,0.00105 
12866,鸤,0.00105 
12867,葹,0.00105 
12868,褷,0.00105 
12869,溡,0.00105 
12870,蒔,0.00105 
12871,榯,0.00105 
12872,鼭,0.00105 
12873,眂,0.00105 
12874,徥,0.00105 
12875,諟,0.00105 
12876,鏉,0.00105 
12877,樞,0.00105 
12878,薥,0.00105 
12879,咰,0.00105 
12880,蒁,0.00105 
12881,尌,0.00105 
12882,竪,0.00105 
12883,腨,0.00105 
12884,鷞,0.00105 
12885,蕣,0.00105 
12886,鬊,0.00105 
12887,鼶,0.00105 
12888,佀,0.00105 
12889,嵷,0.00105 
12890,凁,0.00105 
12891,囌,0.00105 
12892,藗,0.00105 
12893,髄,0.00105 
12894,埣,0.00105 
12895,煫,0.00105 
12896,誶,0.00105 
12897,襚,0.00105 
12898,繸,0.00105 
12899,槂,0.00105 
12900,鶽,0.00105 
12901,摍,0.00105 
12902,暛,0.00105 
12903,咜,0.00105 
12904,蹹,0.00105 
12905,誻,0.00105 
12906,嚃,0.00105 
12907,鞜,0.00105 
12908,鈦,0.00105 
12909,溙,0.00105 
12910,憻,0.00105 
12911,坣,0.00105 
12912,啺,0.00105 
12913,橖,0.00105 
12914,鶶,0.00105 
12915,夲,0.00105 
12916,韜,0.00105 
12917,蜪,0.00105 
12918,檮,0.00105 
12919,鼟,0.00105 
12920,籘,0.00105 
12921,銻,0.00105 
12922,碮,0.00105 
12923,鶗,0.00105 
12924,酟,0.00105 
12925,鷏,0.00105 
12926,睼,0.00105 
12927,岧,0.00105 
12928,銕,0.00105 
12929,鴩,0.00105 
12930,閮,0.00105 
12931,鼮,0.00105 
12932,侹,0.00105 
12933,乭,0.00105 
12934,痌,0.00105 
12935,妵,0.00105 
12936,唋,0.00105 
12937,葖,0.00105 
12938,鋵,0.00105 
12939,図,0.00105 
12940,腯,0.00105 
12941,圗,0.00105 
12942,鶟,0.00105 
12943,鷋,0.00105 
12944,剸,0.00105 
12945,鷒,0.00105 
12946,涒,0.00105 
12947,魠,0.00105 
12948,岮,0.00105 
12949,駄,0.00105 
12950,驒,0.00105 
12951,鼉,0.00105 
12952,楕,0.00105 
12953,鋄,0.00105 
12954,鎫,0.00105 
12955,彺,0.00105 
12956,渨,0.00105 
12957,葨,0.00105 
12958,癐,0.00105 
12959,湋,0.00105 
12960,溈,0.00105 
12961,琟,0.00105 
12962,煒,0.00105 
12963,蜲,0.00105 
12964,薳,0.00105 
12965,韙,0.00105 
12966,苿,0.00105 
12967,叞,0.00105 
12968,硙,0.00105 
12969,媦,0.00105 
12970,瑥,0.00105 
12971,砇,0.00105 
12972,鴍,0.00105 
12973,鼤,0.00105 
12974,莬,0.00105 
12975,渂,0.00105 
12976,萵,0.00105 
12977,踒,0.00105 
12978,腛,0.00105 
12979,瞃,0.00105 
12980,鄔,0.00105 
12981,歍,0.00105 
12982,誣,0.00105 
12983,螐,0.00105 
12984,鴮,0.00105 
12985,珷,0.00105 
12986,屼,0.00105 
12987,霚,0.00105 
12988,屗,0.00105 
12989,琋,0.00105 
12990,厀,0.00105 
12991,鵗,0.00105 
12992,嶍,0.00105 
12993,趘,0.00105 
12994,槢,0.00105 
12995,謵,0.00105 
12996,霫,0.00105 
12997,鰼,0.00105 
12998,漇,0.00105 
12999,諰,0.00105 
13000,纚,0.00105 
13001,餼,0.00105 
13002,鬩,0.00105 
13003,僲,0.00105 
13004,嬐,0.00105 
13005,憸,0.00105 
13006,廯,0.00105 
13007,襳,0.00105 
13008,伭,0.00105 
13009,嫻,0.00105 
13010,憪,0.00105 
13011,醎,0.00105 
13012,癇,0.00105 
13013,烍,0.00105 
13014,娨,0.00105 
13015,粯,0.00105 
13016,餡,0.00105 
13017,鄊,0.00105 
13018,薌,0.00105 
13019,鯗,0.00105 
13020,姠,0.00105 
13021,蟓,0.00105 
13022,痟,0.00105 
13023,綃,0.00105 
13024,簘,0.00105 
13025,蟏,0.00105 
13026,蠨,0.00105 
13027,涍,0.00105 
13028,傚,0.00105 
13029,膎,0.00105 
13030,燲,0.00105 
13031,擷,0.00105 
13032,鞵,0.00105 
13033,藛,0.00105 
13034,屓,0.00105 
13035,嶰,0.00105 
13036,爕,0.00105 
13037,蠏,0.00105 
13038,阠,0.00105 
13039,箵,0.00105 
13040,鈃,0.00105 
13041,鋞,0.00105 
13042,恟,0.00105 
13043,臹,0.00105 
13044,髤,0.00105 
13045,珛,0.00105 
13046,蒣,0.00105 
13047,湑,0.00105 
13048,伵,0.00105 
13049,壻,0.00105 
13050,蜁,0.00105 
13051,嫙,0.00105 
13052,暅,0.00105 
13053,楥,0.00105 
13054,鞙,0.00105 
13055,繏,0.00105 
13056,鷽,0.00105 
13057,狘,0.00105 
13058,勲,0.00105 
13059,廵,0.00105 
13060,桪,0.00105 
13061,燖,0.00105 
13062,璕,0.00105 
13063,漄,0.00105 
13064,唖,0.00105 
13065,掗,0.00105 
13066,姸,0.00105 
13067,沇,0.00105 
13068,匽,0.00105 
13069,甗,0.00105 
13070,鶠,0.00105 
13071,鬳,0.00105 
13072,爓,0.00105 
13073,灔,0.00105 
13074,讌,0.00105 
13075,胦,0.00105 
13076,崸,0.00105 
13077,慃,0.00105 
13078,瀁,0.00105 
13079,倄,0.00105 
13080,嗂,0.00105 
13081,摿,0.00105 
13082,眑,0.00105 
13083,筄,0.00105 
13084,鷂,0.00105 
13085,礏,0.00105 
13086,鵺,0.00105 
13087,禕,0.00105 
13088,杝,0.00105 
13089,袘,0.00105 
13090,貽,0.00105 
13091,彛,0.00105 
13092,鸃,0.00105 
13093,鳦,0.00105 
13094,輢,0.00105 
13095,螘,0.00105 
13096,檥,0.00105 
13097,秇,0.00105 
13098,詍,0.00105 
13099,鹝,0.00105 
13100,圛,0.00105 
13101,艗,0.00105 
13102,贀,0.00105 
13103,囈,0.00105 
13104,鷧,0.00105 
13105,垔,0.00105 
13106,溵,0.00105 
13107,唫,0.00105 
13108,崟,0.00105 
13109,櫽,0.00105 
13110,憖,0.00105 
13111,桜,0.00105 
13112,甖,0.00105 
13113,孆,0.00105 
13114,罌,0.00105 
13115,譻,0.00105 
13116,纓,0.00105 
13117,盁,0.00105 
13118,颕,0.00105 
13119,悀,0.00105 
13120,踴,0.00105 
13121,怞,0.00105 
13122,莤,0.00105 
13123,魷,0.00105 
13124,峟,0.00105 
13125,伃,0.00105 
13126,酑,0.00105 
13127,崳,0.00105 
13128,魣,0.00105 
13129,覦,0.00105 
13130,礖,0.00105 
13131,鰅,0.00105 
13132,鸆,0.00105 
13133,祤,0.00105 
13134,鄅,0.00105 
13135,萮,0.00105 
13136,飫,0.00105 
13137,馭,0.00105 
13138,稢,0.00105 
13139,噊,0.00105 
13140,鳿,0.00105 
13141,蘛,0.00105 
13142,鸒,0.00105 
13143,灪,0.00105 
13144,籲,0.00105 
13145,葾,0.00105 
13146,蒬,0.00105 
13147,鳶,0.00105 
13148,駌,0.00105 
13149,鼘,0.00105 
13150,汋,0.00105 
13151,粵,0.00105 
13152,鉞,0.00105 
13153,鸙,0.00105 
13154,蒀,0.00105 
13155,囩,0.00105 
13156,荺,0.00105 
13157,縕,0.00105 
13158,帀,0.00105 
13159,烖,0.00105 
13160,扗,0.00105 
13161,鄼,0.00105 
13162,囋,0.00105 
13163,賍,0.00105 
13164,贓,0.00105 
13165,贜,0.00105 
13166,弉,0.00105 
13167,瞔,0.00105 
13168,鸅,0.00105 
13169,鰂,0.00105 
13170,熷,0.00105 
13171,皻,0.00105 
13172,鉙,0.00105 
13173,飦,0.00105 
13174,黵,0.00105 
13175,輚,0.00105 
13176,涱,0.00105 
13177,鉊,0.00105 
13178,肁,0.00105 
13179,矺,0.00105 
13180,粍,0.00105 
13181,輒,0.00105 
13182,銸,0.00105 
13183,讁,0.00105 
13184,遉,0.00105 
13185,獉,0.00105 
13186,縝,0.00105 
13187,揕,0.00105 
13188,蜄,0.00105 
13189,鴆,0.00105 
13190,黮,0.00105 
13191,佂,0.00105 
13192,汥,0.00105 
13193,徔,0.00105 
13194,墌,0.00105 
13195,馽,0.00105 
13196,縶,0.00105 
13197,蹢,0.00105 
13198,帋,0.00105 
13199,庤,0.00105 
13200,偫,0.00105 
13201,紩,0.00105 
13202,幟,0.00105 
13203,瓆,0.00105 
13204,騺,0.00105 
13205,鑕,0.00105 
13206,汷,0.00105 
13207,蔠,0.00105 
13208,鼨,0.00105 
13209,祍,0.00105 
13210,喌,0.00105 
13211,荮,0.00105 
13212,噣,0.00105 
13213,籕,0.00105 
13214,櫫,0.00105 
13215,茿,0.00105 
13216,竚,0.00105 
13217,膼,0.00105 
13218,諯,0.00105 
13219,囀,0.00105 
13220,縋,0.00105 
13221,醊,0.00105 
13222,埻,0.00105 
13223,蠿,0.00105 
13224,諑,0.00105 
13225,禌,0.00105 
13226,頾,0.00105 
13227,杍,0.00105 
13228,胏,0.00105 
13229,腙,0.00105 
13230,朡,0.00105 
13231,翪,0.00105 
13232,搃,0.00105 
13233,摠,0.00105 
13234,縂,0.00105 
13235,郰,0.00105 
13236,哫,0.00105 
13237,崪,0.00105 
13238,劗,0.00105 
13239,噿,0.00105 
13240,鷷,0.00105 
13241,椊,0.00105 
13242,岝,0.00105 
13243,袏,0.00105 
13244,厑,0.00053 
13245,濭,0.00053 
13246,伌,0.00053 
13247,壒,0.00053 
13248,嬡,0.00053 
13249,懓,0.00053 
13250,譺,0.00053 
13251,痷,0.00053 
13252,誝,0.00053 
13253,韽,0.00053 
13254,隌,0.00053 
13255,厫,0.00053 
13256,翶,0.00053 
13257,襖,0.00053 
13258,朳,0.00053 
13259,玐,0.00053 
13260,夿,0.00053 
13261,壩,0.00053 
13262,欛,0.00053 
13263,鞁,0.00053 
13264,螁,0.00053 
13265,螌,0.00053 
13266,姅,0.00053 
13267,幚,0.00053 
13268,鎊,0.00053 
13269,勹,0.00053 
13270,闁,0.00053 
13271,鴇,0.00053 
13272,袌,0.00053 
13273,鉋,0.00053 
13274,靤,0.00053 
13275,髱,0.00053 
13276,虣,0.00053 
13277,喺,0.00053 
13278,昁,0.00053 
13279,偹,0.00053 
13280,軰,0.00053 
13281,渀,0.00053 
13282,錛,0.00053 
13283,捹,0.00053 
13284,鎞,0.00053 
13285,佊,0.00053 
13286,胇,0.00053 
13287,梐,0.00053 
13288,湢,0.00053 
13289,彃,0.00053 
13290,熚,0.00053 
13291,幤,0.00053 
13292,獘,0.00053 
13293,牑,0.00053 
13294,炞,0.00053 
13295,峅,0.00053 
13296,辡,0.00053 
13297,艑,0.00053 
13298,淲,0.00053 
13299,瀌,0.00053 
13300,飇,0.00053 
13301,龞,0.00053 
13302,襒,0.00053 
13303,儐,0.00053 
13304,臏,0.00053 
13305,仌,0.00053 
13306,眪,0.00053 
13307,窉,0.00053 
13308,棅,0.00053 
13309,垪,0.00053 
13310,傡,0.00053 
13311,誁,0.00053 
13312,僠,0.00053 
13313,鈸,0.00053 
13314,壆,0.00053 
13315,襏,0.00053 
13316,犦,0.00053 
13317,蚾,0.00053 
13318,轐,0.00053 
13319,踄,0.00053 
13320,篰,0.00053 
13321,倸,0.00053 
13322,縩,0.00053 
13323,叄,0.00053 
13324,螥,0.00053 
13325,賶,0.00053 
13326,曺,0.00053 
13327,蓸,0.00053 
13328,襙,0.00053 
13329,畟,0.00053 
13330,萗,0.00053 
13331,膥,0.00053 
13332,扱,0.00053 
13333,臿,0.00053 
13334,偛,0.00053 
13335,艖,0.00053 
13336,祡,0.00053 
13337,裧,0.00053 
13338,獑,0.00053 
13339,毚,0.00053 
13340,鄽,0.00053 
13341,儳,0.00053 
13342,壥,0.00053 
13343,纒,0.00053 
13344,剗,0.00053 
13345,繟,0.00053 
13346,摲,0.00053 
13347,椙,0.00053 
13348,镸,0.00053 
13349,甞,0.00053 
13350,蟐,0.00053 
13351,厰,0.00053 
13352,韔,0.00053 
13353,樔,0.00053 
13354,仯,0.00053 
13355,觘,0.00053 
13356,唓,0.00053 
13357,奲,0.00053 
13358,揨,0.00053 
13359,蔯,0.00053 
13360,贂,0.00053 
13361,趂,0.00053 
13362,爯,0.00053 
13363,赬,0.00053 
13364,檉,0.00053 
13365,鏿,0.00053 
13366,脭,0.00053 
13367,徎,0.00053 
13368,悜,0.00053 
13369,彨,0.00053 
13370,噄,0.00053 
13371,攡,0.00053 
13372,耛,0.00053 
13373,肔,0.00053 
13374,拸,0.00053 
13375,灻,0.00053 
13376,憏,0.00053 
13377,翤,0.00053 
13378,趩,0.00053 
13379,饎,0.00053 
13380,浺,0.00053 
13381,緟,0.00053 
13382,揰,0.00053 
13383,銃,0.00053 
13384,儔,0.00053 
13385,疇,0.00053 
13386,躊,0.00053 
13387,偢,0.00053 
13388,殠,0.00053 
13389,齼,0.00053 
13390,竌,0.00053 
13391,欪,0.00053 
13392,絀,0.00053 
13393,傗,0.00053 
13394,鄐,0.00053 
13395,滀,0.00053 
13396,儊,0.00053 
13397,圌,0.00053 
13398,猭,0.00053 
13399,暷,0.00053 
13400,荈,0.00053 
13401,牎,0.00053 
13402,傸,0.00053 
13403,萅,0.00053 
13404,暙,0.00053 
13405,瑃,0.00053 
13406,箺,0.00053 
13407,櫄,0.00053 
13408,陙,0.00053 
13409,湻,0.00053 
13410,偆,0.00053 
13411,嚽,0.00053 
13412,鴜,0.00053 
13413,礠,0.00053 
13414,佌,0.00053 
13415,皉,0.00053 
13416,忩,0.00053 
13417,徖,0.00053 
13418,謥,0.00053 
13419,瘄,0.00053 
13420,躥,0.00053 
13421,欑,0.00053 
13422,篹,0.00053 
13423,槯,0.00053 
13424,磪,0.00053 
13425,翆,0.00053 
13426,臎,0.00053 
13427,韃,0.00053 
13428,軑,0.00053 
13429,軚,0.00053 
13430,柦,0.00053 
13431,禫,0.00053 
13432,饏,0.00053 
13433,讜,0.00053 
13434,氹,0.00053 
13435,婸,0.00053 
13436,碭,0.00053 
13437,簜,0.00053 
13438,闣,0.00053 
13439,屶,0.00053 
13440,翢,0.00053 
13441,衜,0.00053 
13442,燾,0.00053 
13443,揼,0.00053 
13444,埞,0.00053 
13445,鏑,0.00053 
13446,唙,0.00053 
13447,靮,0.00053 
13448,豴,0.00053 
13449,鯳,0.00053 
13450,弚,0.00053 
13451,坔,0.00053 
13452,俤,0.00053 
13453,埊,0.00053 
13454,啇,0.00053 
13455,媂,0.00053 
13456,墑,0.00053 
13457,摕,0.00053 
13458,傎,0.00053 
13459,顚,0.00053 
13460,驔,0.00053 
13461,扚,0.00053 
13462,蓧,0.00053 
13463,畳,0.00053 
13464,殜,0.00053 
13465,艓,0.00053 
13466,氎,0.00053 
13467,嚸,0.00053 
13468,薡,0.00053 
13469,椗,0.00053 
13470,聣,0.00053 
13471,錠,0.00053 
13472,菄,0.00053 
13473,鯟,0.00053 
13474,諌,0.00053 
13475,霘,0.00053 
13476,吺,0.00053 
13477,阧,0.00053 
13478,鈄,0.00053 
13479,酘,0.00053 
13480,鋀,0.00053 
13481,斣,0.00053 
13482,醏,0.00053 
13483,櫝,0.00053 
13484,殰,0.00053 
13485,韇,0.00053 
13486,黷,0.00053 
13487,帾,0.00053 
13488,殬,0.00053 
13489,鍍,0.00053 
13490,塅,0.00053 
13491,磓,0.00053 
13492,墪,0.00053 
13493,伅,0.00053 
13494,踲,0.00053 
13495,敪,0.00053 
13496,挅,0.00053 
13497,陊,0.00053 
13498,桗,0.00053 
13499,跥,0.00053 
13500,妿,0.00053 
13501,魤,0.00053 
13502,砈,0.00053 
13503,戹,0.00053 
13504,阸,0.00053 
13505,呝,0.00053 
13506,砐,0.00053 
13507,悪,0.00053 
13508,遻,0.00053 
13509,顎,0.00053 
13510,鶚,0.00053 
13511,奀,0.00053 
13512,仒,0.00053 
13513,乻,0.00053 
13514,旕,0.00053 
13515,峏,0.00053 
13516,洏,0.00053 
13517,鮞,0.00053 
13518,誀,0.00053 
13519,疺,0.00053 
13520,瞂,0.00053 
13521,罸,0.00053 
13522,琺,0.00053 
13523,犿,0.00053 
13524,嬏,0.00053 
13525,憣,0.00053 
13526,颿,0.00053 
13527,舤,0.00053 
13528,緐,0.00053 
13529,膰,0.00053 
13530,薠,0.00053 
13531,羳,0.00053 
13532,鷭,0.00053 
13533,払,0.00053 
13534,滼,0.00053 
13535,嬔,0.00053 
13536,旊,0.00053 
13537,裶,0.00053 
13538,誹,0.00053 
13539,昲,0.00053 
13540,疿,0.00053 
13541,萉,0.00053 
13542,廃,0.00053 
13543,鈖,0.00053 
13544,蒶,0.00053 
13545,幩,0.00053 
13546,魵,0.00053 
13547,鼖,0.00053 
13548,豶,0.00053 
13549,弅,0.00053 
13550,琒,0.00053 
13551,灃,0.00053 
13552,麷,0.00053 
13553,浲,0.00053 
13554,摓,0.00053 
13555,覂,0.00053 
13556,瓰,0.00053 
13557,坲,0.00053 
13558,麩,0.00053 
13559,懯,0.00053 
13560,畐,0.00053 
13561,紱,0.00053 
13562,紼,0.00053 
13563,葍,0.00053 
13564,鳧,0.00053 
13565,踾,0.00053 
13566,癁,0.00053 
13567,俌,0.00053 
13568,捬,0.00053 
13569,盙,0.00053 
13570,緮,0.00053 
13571,鍑,0.00053 
13572,猤,0.00053 
13573,侅,0.00053 
13574,鎅,0.00053 
13575,迀,0.00053 
13576,尶,0.00053 
13577,鱤,0.00053 
13578,羙,0.00053 
13579,夰,0.00053 
13580,鎬,0.00053 
13581,峼,0.00053 
13582,戓,0.00053 
13583,謌,0.00053 
13584,呄,0.00053 
13585,佮,0.00053 
13586,愅,0.00053 
13587,鉻,0.00053 
13588,焿,0.00053 
13589,鹒,0.00053 
13590,緪,0.00053 
13591,峺,0.00053 
13592,綆,0.00053 
13593,堩,0.00053 
13594,杛,0.00053 
13595,碽,0.00053 
13596,髸,0.00053 
13597,龏,0.00053 
13598,龔,0.00053 
13599,拲,0.00053 
13600,贑,0.00053 
13601,韝,0.00053 
13602,耉,0.00053 
13603,耈,0.00053 
13604,蚼,0.00053 
13605,茩,0.00053 
13606,訽,0.00053 
13607,軲,0.00053 
13608,篐,0.00053 
13609,鴣,0.00053 
13610,啒,0.00053 
13611,硲,0.00053 
13612,糓,0.00053 
13613,餶,0.00053 
13614,盬,0.00053 
13615,頋,0.00053 
13616,錮,0.00053 
13617,絓,0.00053 
13618,叏,0.00053 
13619,萖,0.00053 
13620,鰥,0.00053 
13621,輨,0.00053 
13622,躀,0.00053 
13623,摜,0.00053 
13624,罆,0.00053 
13625,侊,0.00053 
13626,茪,0.00053 
13627,銧,0.00053 
13628,獷,0.00053 
13629,臦,0.00053 
13630,胿,0.00053 
13631,亀,0.00053 
13632,窐,0.00053 
13633,嬀,0.00053 
13634,陒,0.00053 
13635,攱,0.00053 
13636,墎,0.00053 
13637,幗,0.00053 
13638,咍,0.00053 
13639,酼,0.00053 
13640,嚡,0.00053 
13641,谽,0.00053 
13642,肣,0.00053 
13643,浛,0.00053 
13644,浫,0.00053 
13645,豃,0.00053 
13646,琀,0.00053 
13647,銲,0.00053 
13648,蚢,0.00053 
13649,昦,0.00053 
13650,悎,0.00053 
13651,暭,0.00053 
13652,皡,0.00053 
13653,顥,0.00053 
13654,籺,0.00053 
13655,澕,0.00053 
13656,魺,0.00053 
13657,皬,0.00053 
13658,袔,0.00053 
13659,齃,0.00053 
13660,靎,0.00053 
13661,靏,0.00053 
13662,潶,0.00053 
13663,拫,0.00053 
13664,鸻,0.00053 
13665,鵆,0.00053 
13666,叿,0.00053 
13667,焢,0.00053 
13668,鍧,0.00053 
13669,綋,0.00053 
13670,鋐,0.00053 
13671,霟,0.00053 
13672,黌,0.00053 
13673,嗊,0.00053 
13674,鍭,0.00053 
13675,匢,0.00053 
13676,曶,0.00053 
13677,匫,0.00053 
13678,嘑,0.00053 
13679,抇,0.00053 
13680,蔛,0.00053 
13681,螜,0.00053 
13682,乕,0.00053 
13683,綔,0.00053 
13684,嫮,0.00053 
13685,蔰,0.00053 
13686,槴,0.00053 
13687,磆,0.00053 
13688,鷨,0.00053 
13689,杹,0.00053 
13690,崋,0.00053 
13691,摦,0.00053 
13692,繣,0.00053 
13693,瀤,0.00053 
13694,峘,0.00053 
13695,熿,0.00053 
13696,韹,0.00053 
13697,騜,0.00053 
13698,皩,0.00053 
13699,洃,0.00053 
13700,詼,0.00053 
13701,幑,0.00053 
13702,翬,0.00053 
13703,囘,0.00053 
13704,囬,0.00053 
13705,譭,0.00053 
13706,恵,0.00053 
13707,嘒,0.00053 
13708,槥,0.00053 
13709,薈,0.00053 
13710,檜,0.00053 
13711,篲,0.00053 
13712,闠,0.00053 
13713,孈,0.00053 
13714,葷,0.00053 
13715,睧,0.00053 
13716,餛,0.00053 
13717,繉,0.00053 
13718,慁,0.00053 
13719,諢,0.00053 
13720,剨,0.00053 
13721,蒦,0.00053 
13722,曤,0.00053 
13723,銈,0.00053 
13724,嘰,0.00053 
13725,憿,0.00053 
13726,隮,0.00053 
13727,譤,0.00053 
13728,鐖,0.00053 
13729,鞿,0.00053 
13730,鑙,0.00053 
13731,亼,0.00053 
13732,忣,0.00053 
13733,郆,0.00053 
13734,皍,0.00053 
13735,觙,0.00053 
13736,卙,0.00053 
13737,焏,0.00053 
13738,趌,0.00053 
13739,銡,0.00053 
13740,嶯,0.00053 
13741,轚,0.00053 
13742,鱾,0.00053 
13743,穖,0.00053 
13744,芶,0.00053 
13745,旣,0.00053 
13746,萕,0.00053 
13747,懻,0.00053 
13748,泇,0.00053 
13749,郟,0.00053 
13750,戞,0.00053 
13751,蛺,0.00053 
13752,徦,0.00053 
13753,椵,0.00053 
13754,鉀,0.00053 
13755,檟,0.00053 
13756,惤,0.00053 
13757,豜,0.00053 
13758,蕳,0.00053 
13759,殱,0.00053 
13760,揃,0.00053 
13761,弿,0.00053 
13762,筧,0.00053 
13763,絸,0.00053 
13764,襇,0.00053 
13765,襉,0.00053 
13766,鹼,0.00053 
13767,剱,0.00053 
13768,袸,0.00053 
13769,釼,0.00053 
13770,賎,0.00053 
13771,磵,0.00053 
13772,螿,0.00053 
13773,繮,0.00053 
13774,槳,0.00053 
13775,摾,0.00053 
13776,嶕,0.00053 
13777,嶣,0.00053 
13778,笅,0.00053 
13779,踋,0.00053 
13780,撟,0.00053 
13781,敽,0.00053 
13782,訆,0.00053 
13783,擑,0.00053 
13784,卪,0.00053 
13785,岊,0.00053 
13786,嵥,0.00053 
13787,鉣,0.00053 
13788,頡,0.00053 
13789,忦,0.00053 
13790,衸,0.00053 
13791,犗,0.00053 
13792,繲,0.00053 
13793,琻,0.00053 
13794,漌,0.00053 
13795,侭,0.00053 
13796,僸,0.00053 
13797,殣,0.00053 
13798,嚍,0.00053 
13799,藎,0.00053 
13800,覲,0.00053 
13801,猄,0.00053 
13802,穽,0.00053 
13803,幜,0.00053 
13804,桱,0.00053 
13805,踁,0.00053 
13806,竸,0.00053 
13807,侰,0.00053 
13808,綗,0.00053 
13809,僒,0.00053 
13810,煛,0.00053 
13811,乆,0.00053 
13812,乣,0.00053 
13813,舏,0.00053 
13814,蜛,0.00053 
13815,狊,0.00053 
13816,湨,0.00053 
13817,僪,0.00053 
13818,蘜,0.00053 
13819,鶪,0.00053 
13820,擧,0.00053 
13821,欅,0.00053 
13822,昛,0.00053 
13823,粔,0.00053 
13824,耟,0.00053 
13825,埾,0.00053 
13826,駏,0.00053 
13827,懅,0.00053 
13828,颶,0.00053 
13829,簴,0.00053 
13830,躆,0.00053 
13831,臇,0.00053 
13832,獧,0.00053 
13833,趉,0.00053 
13834,憰,0.00053 
13835,镼,0.00053 
13836,蟩,0.00053 
13837,欔,0.00053 
13838,貜,0.00053 
13839,蚐,0.00053 
13840,碅,0.00053 
13841,皹,0.00053 
13842,銞,0.00053 
13843,鲪,0.00053 
13844,麏,0.00053 
13845,燇,0.00053 
13846,鵔,0.00053 
13847,鵕,0.00053 
13848,鐦,0.00053 
13849,愾,0.00053 
13850,歁,0.00053 
13851,轗,0.00053 
13852,丂,0.00053 
13853,胢,0.00053 
13854,樖,0.00053 
13855,嶱,0.00053 
13856,敤,0.00053 
13857,娔,0.00053 
13858,肎,0.00053 
13859,錹,0.00053 
13860,劥,0.00053 
13861,挳,0.00053 
13862,鍞,0.00053 
13863,躻,0.00053 
13864,彄,0.00053 
13865,窛,0.00053 
13866,郀,0.00053 
13867,髖,0.00053 
13868,筺,0.00053 
13869,軭,0.00053 
13870,儣,0.00053 
13871,壙,0.00053 
13872,黋,0.00053 
13873,懬,0.00053 
13874,穬,0.00053 
13875,聧,0.00053 
13876,巋,0.00053 
13877,戣,0.00053 
13878,虁,0.00053 
13879,頍,0.00053 
13880,蹞,0.00053 
13881,尯,0.00053 
13882,嘳,0.00053 
13883,嬇,0.00053 
13884,蜫,0.00053 
13885,褌,0.00053 
13886,萿,0.00053 
13887,濶,0.00053 
13888,藞,0.00053 
13889,嚹,0.00053 
13890,鯻,0.00053 
13891,棶,0.00053 
13892,麳,0.00053 
13893,賚,0.00053 
13894,頼,0.00053 
13895,鵣,0.00053 
13896,藾,0.00053 
13897,灡,0.00053 
13898,钄,0.00053 
13899,浨,0.00053 
13900,壏,0.00053 
13901,爤,0.00053 
13902,灠,0.00053 
13903,樃,0.00053 
13904,粩,0.00053 
13905,浶,0.00053 
13906,嶗,0.00053 
13907,蟧,0.00053 
13908,蛯,0.00053 
13909,橑,0.00053 
13910,軂,0.00053 
13911,阞,0.00053 
13912,蔂,0.00053 
